timestamp,attacker_name,tactic,technique,attack_vector,severity,affected_system,ip_address,user_account,region,status,severity_num,attack_vector_num,region_num,hour,day,month,anomaly
2024-06-12 19:15:16,Angela Bell,Red,Spearphishing Attachment,There,Medium,speech,41.45.75.60,rileyjeff,Europe,Successful,1,1,3,12,11,8,False
2024-06-11 17:25:43,Craig Martinez II,Change,Application Layer Protocol,Executive,Low,position,170.187.182.35,lisa08,Asia,Successful,1,2,3,21,28,9,False
2024-05-02 09:30:36,Rachel Carrillo,Ago,Spearphishing Attachment,Try,Medium,knowledge,39.156.144.217,kennethtownsend,South America,Successful,3,1,4,4,23,9,True
2024-01-09 01:55:04,Justin Gordon,Build,Sudo Caching,Travel,Low,wonder,96.110.101.25,mendezkatrina,Europe,Failed,2,4,1,6,4,9,True
2024-11-04 04:10:03,Robert Gonzalez,Society,Spearphishing Link,Time,Medium,three,59.120.203.63,shanedawson,Europe,Failed,2,1,3,19,31,5,False
2024-10-02 17:30:21,Michael Heath,Ten,Spearphishing Attachment,Current,Low,likely,48.125.145.238,cblack,Asia,Successful,2,1,4,0,14,6,True
2024-03-28 02:21:05,Daisy Thomas,Can,Scheduled Task,Sort,Medium,artist,28.151.200.128,michael39,South America,Failed,3,4,1,9,13,1,True
2024-10-30 05:19:31,Mariah Ross,The,Spearphishing Link,Have,High,safe,198.191.65.238,amanda29,South America,Successful,1,1,4,7,12,10,False
2024-08-17 14:36:01,Robert Wilcox,Now,Data Staged,His,High,ground,163.252.207.227,maddoxjoshua,Europe,Successful,1,2,2,3,25,4,False
2024-07-03 13:23:48,Kenneth Carpenter,Have,Data Staged,Such,Low,dream,205.100.217.34,burnsdennis,Asia,Failed,1,1,3,13,27,11,False
2024-07-29 15:15:13,James Gray,Off,Scheduled Task,Mouth,Medium,part,94.131.245.37,michaelfrey,Asia,Successful,2,3,2,0,12,10,True
2024-08-18 05:46:24,Mrs. April Ramirez MD,Very,Brute Force,Order,Low,tax,76.231.66.28,gsmith,Europe,Successful,3,4,1,15,21,5,True
2024-10-06 19:18:09,Jessica Griffin,Information,Spearphishing Link,Head,High,unit,29.101.141.111,wendy64,North America,Successful,1,3,4,20,14,3,True
2024-03-15 00:57:21,Nathan Davis,Daughter,Brute Force,Sound,Medium,note,213.116.11.71,antoniocampos,Asia,Successful,2,1,4,13,5,11,True
2024-08-15 18:54:05,James Shields,Air,Brute Force,And,Low,fight,100.137.204.45,markbarnes,Europe,Failed,2,3,2,2,15,2,True
2024-05-08 06:20:21,Elizabeth Wood,Reduce,Spearphishing Link,Have,Medium,follow,80.113.226.157,ynelson,Europe,Successful,1,4,4,5,2,10,True
2024-02-10 20:28:41,Andrea Maldonado,Church,Application Layer Protocol,When,Medium,recently,80.181.45.139,martin03,South America,Failed,2,1,3,18,27,4,False
2024-10-01 19:38:06,Joan Reese,According,Spearphishing Link,Loss,High,successful,194.185.178.6,smccoy,North America,Successful,2,3,1,20,8,7,True
2024-03-21 10:58:01,Amanda Murray,I,Spearphishing Link,Both,Medium,able,98.223.153.95,holly21,Asia,Failed,3,2,4,1,1,12,False
2024-10-11 08:07:09,Adam Bennett,Thus,Command and Control Over Web Protocol,Help,Low,certainly,61.0.141.251,charlesbrown,South America,Successful,2,1,1,4,28,1,False
2024-03-13 20:30:23,Maria Clark,Scene,Remote File Copy,Myself,High,citizen,214.96.226.156,garciamelissa,South America,Failed,2,3,3,9,25,11,False
2024-08-05 15:23:58,Cheryl Harvey,Score,Command and Control Over Web Protocol,Any,Low,smile,51.39.238.86,lindseychen,Asia,Failed,1,1,2,0,20,1,False
2024-04-17 13:48:17,Luis Reid,Now,Command and Control Over Web Protocol,Structure,High,identify,71.171.10.120,kristine03,North America,Failed,3,3,3,5,9,4,False
2024-02-21 19:58:10,Monica Mcdonald,Protect,Spearphishing Link,White,Low,start,80.26.178.242,robertramos,North America,Failed,3,4,2,9,24,7,False
2024-09-06 00:43:13,James Nelson,According,Data Staged,Artist,Low,bed,77.236.17.121,rebeccapierce,North America,Successful,3,3,2,14,21,3,False
2024-05-19 14:14:25,Jeffrey Livingston,Person,Command and Control Over Web Protocol,Type,High,man,190.196.150.167,jennifersmith,Asia,Successful,3,1,4,0,23,2,False
2024-11-01 11:50:52,Melissa Garcia,Along,Application Layer Protocol,Enter,Medium,arm,69.253.108.168,brittneydecker,North America,Successful,2,3,3,23,23,5,False
2024-06-21 21:36:29,Vanessa Beard,Find,Scheduled Task,Sometimes,Medium,act,111.10.250.108,laurenwilliams,North America,Successful,1,4,1,11,2,5,True
2024-09-27 17:08:01,David Sharp,Matter,Command and Control Over Web Protocol,Old,Medium,watch,201.197.198.222,wglenn,Asia,Successful,1,2,1,8,20,5,False
2024-04-03 23:44:19,Christian Murphy,Well,Spearphishing Link,Choose,High,responsibility,186.179.208.141,wolfewilliam,Europe,Failed,2,3,2,1,14,10,True
2024-10-28 01:03:37,Robert Peterson,Responsibility,Brute Force,Research,Medium,discover,195.93.92.199,johnsonjulie,South America,Failed,3,4,2,6,9,3,False
2024-05-05 07:05:25,Diane Kelley,Yeah,Data Staged,Person,Low,him,124.76.247.207,john63,Europe,Successful,3,2,4,13,1,11,True
2024-08-16 06:09:50,Glenn Harvey,Above,Spearphishing Link,Third,Medium,authority,189.162.12.185,nscott,Europe,Successful,2,4,1,3,5,11,False
2024-08-22 23:12:19,Monique Johnston,Network,Data Staged,Lot,Medium,could,134.84.195.230,wanderson,North America,Successful,1,1,4,5,3,12,True
2024-09-13 17:19:37,Robert Wilcox,Stand,Brute Force,List,Medium,blue,153.157.124.68,vbarton,South America,Successful,1,4,2,1,21,5,True
2024-02-12 05:35:44,John Smith,Three,Command and Control Over Web Protocol,Compare,High,make,200.238.32.214,hannahfoster,North America,Failed,2,3,2,10,22,3,False
2024-06-26 18:48:24,Anthony Hunt,Everybody,Application Layer Protocol,Mean,Low,theory,65.134.184.231,mark38,Europe,Successful,3,4,4,16,31,11,True
2024-11-10 16:35:34,Rose Anderson,Bad,Spearphishing Link,Enjoy,Low,message,47.3.28.144,kgardner,South America,Successful,1,2,1,12,18,11,True
2024-01-15 16:05:09,Carolyn Downs,Establish,Scheduled Task,Institution,Low,stop,218.17.52.225,marie88,Europe,Failed,1,4,1,2,9,11,False
2024-07-21 18:45:37,Ashley Page,Success,Application Layer Protocol,Short,High,bill,70.237.113.44,jerry03,North America,Failed,2,3,2,21,3,4,True
2024-03-06 11:52:06,Michelle Morton,Threat,Brute Force,Seven,Medium,man,21.210.144.132,xblack,North America,Successful,1,3,2,8,26,5,True
2024-04-23 16:46:43,Kevin Trujillo,Show,Remote File Copy,Hand,Low,morning,61.125.66.104,aconner,South America,Failed,3,4,3,19,20,12,True
2024-10-04 19:08:51,Matthew Smith,People,Scheduled Task,Will,Low,pay,216.178.53.252,xgraham,Asia,Successful,2,4,1,14,11,12,True
2024-04-21 07:34:15,Chris Bishop,Down,Application Layer Protocol,Final,Medium,operation,114.212.2.70,xwagner,Europe,Successful,1,2,1,12,22,8,True
2024-01-30 04:47:17,Tracy Williams,Idea,Data Staged,My,High,floor,118.244.44.54,kendrarodriguez,Asia,Failed,3,1,3,18,12,5,True
2024-09-09 13:00:40,Christine Peck,Idea,Spearphishing Attachment,Debate,Medium,treat,208.211.246.233,qsuarez,North America,Successful,3,3,1,15,7,10,True
2024-01-26 07:24:29,Michael Mayo,Success,Data Staged,Trip,Low,according,40.58.222.17,smiranda,Asia,Failed,3,2,4,3,18,3,False
2024-10-28 02:58:46,Monique Barnes,Order,Spearphishing Link,Difference,Medium,respond,27.200.208.175,mary45,North America,Successful,1,1,2,23,23,12,False
2024-11-07 03:25:30,Donald Pugh,Lot,Data Staged,Detail,Medium,rich,207.97.21.48,paul35,Europe,Successful,1,4,4,20,20,7,True
2024-04-27 09:12:57,Preston Jackson,Age,Application Layer Protocol,Hit,Low,song,135.43.59.173,baileykyle,South America,Successful,3,3,2,21,4,5,False
2024-06-24 18:41:02,Daniel Hill,Group,Data Staged,Cause,Low,cost,93.232.155.58,pamela68,South America,Failed,1,4,1,1,25,9,True
2024-07-17 02:32:12,Troy Lopez,Despite,Remote File Copy,Music,High,camera,31.166.9.208,martinjohn,Europe,Successful,3,1,2,12,16,4,False
2024-05-17 16:52:14,Sandra Davis,Democratic,Scheduled Task,Than,Low,without,100.151.200.241,cheryl04,Asia,Successful,1,4,2,23,26,12,True
2024-03-21 23:12:46,Christopher Novak,Option,Data Staged,Scientist,Medium,conference,126.110.50.61,kristen75,North America,Failed,1,3,3,15,2,9,True
2024-06-16 06:11:10,Nicholas Schroeder,Deal,Command and Control Over Web Protocol,Behavior,High,positive,212.15.146.240,gallagherfrederick,Europe,Successful,2,4,3,17,16,12,True
2024-06-04 21:23:34,Thomas Fuller Jr.,Carry,Brute Force,Table,Low,maintain,205.117.180.24,belljennifer,South America,Failed,1,4,1,1,17,8,False
2024-09-15 15:53:21,Brandon Larsen,You,Remote File Copy,Represent,High,authority,156.98.18.197,grahamloretta,North America,Successful,3,1,4,2,17,1,False
2024-09-23 21:14:37,Ashley Ramos DDS,Significant,Sudo Caching,Lead,High,city,159.168.184.183,iphillips,Asia,Failed,2,3,3,9,13,8,True
2024-05-25 07:52:19,Kimberly Hanna,Real,Spearphishing Link,Probably,Low,court,25.34.151.176,aprilharris,North America,Successful,1,2,3,21,28,3,False
2024-01-27 00:41:03,David May,Statement,Remote File Copy,Despite,Low,life,70.173.63.19,gary03,South America,Failed,1,2,4,23,17,6,True
2024-04-20 06:38:44,Linda Davis,Window,Spearphishing Link,Peace,Low,sense,159.65.33.92,brendawolfe,Europe,Successful,3,3,4,8,31,5,True
2024-05-02 10:02:30,Scott Calderon MD,Poor,Command and Control Over Web Protocol,Name,Medium,series,131.133.244.99,jdavis,Asia,Failed,1,4,3,1,13,5,False
2024-02-19 10:05:00,Michele Kim DVM,Authority,Brute Force,Tough,Medium,single,73.106.98.242,petersonjacqueline,Europe,Successful,3,2,4,7,12,3,False
2024-10-28 16:06:37,Richard Douglas,Continue,Brute Force,Air,Low,role,201.9.5.96,pmorgan,Asia,Successful,1,4,1,9,2,4,False
2024-08-05 05:50:14,James Ramos,Financial,Spearphishing Attachment,Age,High,thousand,1.153.77.45,rodney65,Europe,Successful,1,1,1,9,6,3,False
2024-01-24 10:50:26,Sheena James,Stop,Scheduled Task,Little,Medium,ago,115.47.9.39,wardjackson,North America,Successful,2,3,2,16,12,5,False
2024-08-21 07:01:53,Tammy Levy,Turn,Sudo Caching,Surface,Medium,actually,201.3.56.52,gharris,North America,Successful,2,4,3,16,18,9,True
2024-07-31 09:39:57,Patty Davis,Test,Command and Control Over Web Protocol,Evidence,Low,program,61.222.53.65,james67,North America,Successful,2,4,4,18,7,10,True
2024-04-02 07:15:35,Neil Diaz,The,Brute Force,Light,Low,collection,11.139.181.123,dannyburton,Europe,Failed,3,1,3,14,12,7,True
2024-05-03 04:09:43,Christopher Wood,Cell,Data Staged,Case,High,gas,59.77.54.153,fbaker,Asia,Successful,3,3,2,4,2,11,True
2024-03-13 06:31:02,Nancy Chandler,Base,Remote File Copy,Season,High,response,34.181.241.9,danielgonzalez,North America,Successful,2,1,1,15,1,11,False
2024-01-08 17:56:29,Beth Giles,Story,Command and Control Over Web Protocol,Central,High,clear,47.27.28.170,craighoward,Asia,Successful,2,1,1,12,22,4,True
2024-09-24 04:28:39,Lauren Sawyer,Million,Spearphishing Link,Pattern,Low,go,216.27.20.219,karalee,Asia,Failed,2,4,4,20,20,6,False
2024-04-01 03:26:36,Jeffrey Garcia Jr.,Film,Command and Control Over Web Protocol,Community,Medium,whatever,150.83.167.200,jacob82,South America,Successful,3,1,2,8,26,2,True
2024-09-27 16:47:18,Matthew Stout,Box,Data Staged,Like,High,even,92.81.208.101,feverett,Asia,Successful,2,2,4,8,31,8,True
2024-02-01 15:52:16,Judith Miller,Gun,Brute Force,Offer,Medium,nothing,97.79.132.57,sarah45,North America,Successful,1,2,4,17,29,12,True
2024-06-10 11:34:14,Brian Robinson,Happen,Remote File Copy,However,High,us,69.115.151.248,dharmon,Asia,Successful,1,2,3,4,1,8,False
2024-08-17 06:16:38,Kathleen Nelson,Although,Data Staged,There,High,bit,1.62.225.217,hurstcindy,North America,Failed,2,4,4,15,11,10,False
2024-10-12 00:29:50,Gloria Collins DDS,Growth,Application Layer Protocol,Their,Low,way,138.121.66.59,emitchell,Europe,Failed,2,1,4,5,9,7,False
2024-09-21 17:38:50,Jason Rodriguez,Degree,Brute Force,Speak,Medium,they,211.136.135.175,amy70,Europe,Successful,1,4,4,4,2,7,False
2024-06-04 18:42:10,Joshua Vazquez,Argue,Command and Control Over Web Protocol,Certainly,High,policy,139.24.69.160,mark50,North America,Successful,3,3,2,12,1,2,False
2024-02-02 00:54:34,Robin Hunt,Receive,Spearphishing Attachment,Respond,High,my,194.219.169.116,robert38,North America,Failed,1,3,1,15,25,5,True
2024-08-08 02:19:52,John Oliver,Any,Command and Control Over Web Protocol,Place,Medium,important,167.218.253.40,lynchbelinda,North America,Failed,2,3,2,4,25,1,True
2024-03-20 22:58:58,Jessica Haley,Happen,Remote File Copy,Probably,Low,father,36.69.62.166,calderonpaul,Asia,Successful,2,3,1,10,5,4,True
2024-10-05 15:05:42,Madison Nelson,Firm,Data Staged,Plan,Low,fall,36.66.145.171,biancahubbard,Asia,Successful,2,4,2,13,9,3,False
2024-05-02 03:23:58,Joseph Walker,Cost,Command and Control Over Web Protocol,Week,Medium,indicate,69.139.180.171,charles83,Asia,Failed,1,3,2,18,3,1,True
2024-03-08 13:59:43,Paul Gomez,Speech,Application Layer Protocol,Article,Low,lot,223.110.81.173,yfreeman,Europe,Successful,1,2,2,2,25,8,True
2024-06-29 15:55:43,Paul Meyer,Common,Scheduled Task,Plant,Medium,health,222.78.229.58,christopher39,North America,Successful,1,2,3,6,20,11,False
2024-06-27 21:52:20,Russell Hardy,Note,Remote File Copy,State,Medium,commercial,49.255.147.149,crystalmurphy,Asia,Successful,2,1,4,12,6,10,True
2024-02-09 04:08:35,Brent Howard,Oil,Spearphishing Link,Wall,High,easy,16.171.24.62,benjaminmiller,North America,Successful,1,4,1,15,8,3,False
2024-02-02 01:04:16,Robert Silva,Glass,Data Staged,Information,High,current,140.78.3.246,pattonjerry,North America,Failed,1,2,3,8,4,5,False
2024-03-14 00:22:28,Lee Mullen,Community,Spearphishing Link,Read,Low,rule,6.191.226.43,bmiller,North America,Failed,3,4,3,23,26,11,True
2024-10-03 15:26:19,Barbara Fisher,Fill,Data Staged,Ten,Medium,old,108.90.92.87,jessicaali,Europe,Successful,1,3,4,7,29,4,False
2024-02-24 01:48:54,Jacqueline Barnes,Second,Scheduled Task,Guess,Medium,argue,144.133.224.16,brandonsmith,Europe,Failed,3,1,3,19,23,12,False
2024-10-22 03:23:14,Vanessa Johnson,Poor,Application Layer Protocol,Everybody,High,view,60.134.100.245,jessica10,Asia,Successful,2,3,1,14,10,4,True
2024-10-01 18:51:45,Jacob Young,Guy,Data Staged,But,Low,authority,193.79.225.204,carrie72,North America,Successful,1,3,1,17,18,2,True
2024-07-21 17:30:12,Dan Reilly,Space,Spearphishing Link,Head,Medium,training,66.138.235.54,hensleybailey,South America,Failed,1,2,2,14,17,2,False
2024-10-27 10:35:21,Sarah Davis,Table,Scheduled Task,Themselves,High,behind,30.15.187.15,owalker,South America,Successful,2,3,1,21,25,8,True
2024-01-10 08:43:44,Tyrone Brooks,Camera,Spearphishing Attachment,Become,High,evening,45.36.132.195,abailey,North America,Failed,1,3,2,10,2,12,True
2024-09-04 15:44:56,Sandra Lopez,Question,Spearphishing Attachment,Per,Medium,article,129.24.97.82,scott37,Asia,Successful,1,4,2,17,21,4,False
2024-06-28 17:36:31,Travis Gomez,Coach,Remote File Copy,Prepare,High,seem,204.3.122.107,farleyjennifer,South America,Failed,3,2,3,4,7,12,False
2024-10-17 12:09:09,Elijah Espinoza,My,Spearphishing Link,Even,Medium,TV,111.164.32.149,joseph05,South America,Failed,2,3,4,3,22,9,False
2024-11-05 17:25:14,Tiffany Navarro,Remember,Scheduled Task,Surface,High,forget,193.64.101.223,billyjennings,Asia,Failed,1,2,3,12,24,1,True
2024-04-20 08:51:27,Adam Lane,Our,Spearphishing Link,Best,Medium,special,44.181.171.161,berryalexis,South America,Successful,3,3,3,1,10,2,False
2024-05-12 21:06:52,Jasmine Taylor,Main,Remote File Copy,Four,Medium,ability,57.205.180.79,joshua84,South America,Failed,2,3,3,19,21,10,True
2024-08-13 15:05:31,Randy Sanchez,Have,Remote File Copy,Recent,Low,coach,65.40.188.250,cleon,South America,Failed,3,1,3,16,8,1,True
2024-06-18 14:13:49,Paul Pace,Mission,Application Layer Protocol,Evening,High,way,39.39.58.31,amberramirez,North America,Failed,1,2,4,11,17,6,True
2024-05-28 05:16:29,Michelle Solomon,Office,Brute Force,Physical,High,look,90.177.56.126,jasmine76,Asia,Failed,3,2,2,20,6,2,True
2024-02-12 20:05:56,Matthew Day,Plant,Data Staged,Address,High,out,154.115.193.226,nancy45,Europe,Successful,3,4,2,0,10,3,True
2024-06-09 02:24:39,Michael Gonzales,Authority,Data Staged,Cut,Medium,stuff,14.119.34.153,debbie32,North America,Failed,2,4,1,2,24,2,False
2024-01-29 08:27:10,Lisa Whitehead,Join,Sudo Caching,Draw,High,mean,128.60.92.125,christine15,South America,Successful,1,4,4,3,10,2,False
2024-10-17 04:45:08,Jacob Clark,Main,Application Layer Protocol,Party,High,trouble,50.104.228.233,victor73,Asia,Successful,2,1,2,22,29,7,True
2024-10-30 07:18:48,Karen Jones,Long,Scheduled Task,High,Low,fly,63.68.139.23,april58,North America,Failed,1,1,3,0,5,5,True
2024-01-02 22:05:49,Michele Torres,Former,Application Layer Protocol,Cold,Low,personal,47.154.241.68,parmstrong,South America,Failed,1,3,3,18,3,1,True
2024-06-13 22:44:33,James Jimenez,Size,Data Staged,Health,High,detail,40.15.40.121,dday,Asia,Failed,3,2,4,14,20,11,True
